Target,Income,Age,Gender,Score,Tenure
0,513125,38,2,548,25
0,750722,54,2,566,27
0,301219,82,2,425,12
0,184785,56,2,605,18
0,554565,33,2,577,30
0,201376,84,2,404,22
0,245544,33,2,223,36
0,380987,78,2,314,33
0,570096,81,2,325,28
0,178655,62,2,581,13
0,90325,23,2,234,14
0,726670,32,2,659,16
0,238776,49,2,688,19
0,184132,88,2,791,21
0,450978,23,2,369,12
0,635679,37,2,400,32
0,127193,67,2,508,26
0,685297,20,2,624,12
0,265441,66,2,768,37
0,68939,63,2,300,17
0,296783,84,2,284,10
0,534497,71,2,325,40
0,503554,40,2,243,17
0,122898,27,2,303,39
0,754674,42,2,609,37
0,645877,89,2,250,32
0,691783,74,2,471,35
0,603543,29,2,437,36
0,513898,35,2,287,33
0,742266,70,2,662,16
0,481275,27,2,665,20
0,299656,50,2,336,15
0,190407,44,2,472,39
0,352952,58,2,288,23
0,113435,49,2,464,30
0,427256,66,2,626,27
0,735062,70,2,227,26
0,306079,88,2,540,22
0,221812,73,2,581,30
0,607344,81,2,293,33
0,116031,50,2,638,37
0,217160,76,2,554,31
0,508034,88,2,432,26
0,410290,41,2,672,20
0,111112,20,2,264,17
0,204205,19,2,705,26
0,596695,45,2,668,31
0,294051,84,2,242,32
0,747212,89,2,602,31
0,95585,50,2,660,24
0,310015,30,2,529,17
0,661992,65,2,389,19
0,99373,19,2,795,25
0,615265,18,2,577,22
0,553494,38,2,450,20
0,771761,30,2,669,30
0,286506,89,2,462,30
0,381526,53,2,590,37
0,642201,20,2,447,11
0,687664,35,2,625,14
0,112046,50,2,297,12
0,106031,69,2,747,19
0,470716,32,2,613,14
0,350354,72,2,435,36
0,54955,83,2,259,30
0,318363,41,2,359,39
0,216874,47,2,668,37
0,373210,75,2,311,20
0,178200,53,2,268,20
0,403798,87,2,588,31
0,625210,67,2,495,18
0,707186,45,2,350,14
0,473348,46,2,489,17
0,717555,25,2,750,27
0,555024,50,2,335,15
0,635522,75,2,455,20
0,367609,34,2,772,22
0,548658,70,2,404,37
0,657324,69,2,443,32
0,639655,34,2,500,37
0,537776,88,2,791,37
0,258583,49,2,343,29
0,657317,23,2,502,17
0,252253,71,2,704,15
0,192295,36,2,218,13
0,563916,87,2,389,21
0,634225,86,2,442,14
0,315601,74,2,571,40
0,176738,83,2,454,18
0,264323,90,2,572,12
0,680229,85,2,337,15
0,108187,39,2,304,28
0,410308,48,2,363,24
0,436200,37,2,646,35
0,611486,58,2,569,23
0,693962,82,2,540,11
0,536923,67,2,692,36
0,585840,28,2,378,29
0,202407,87,2,204,32
0,441754,51,2,741,12
0,98616,26,2,611,37
0,161634,87,2,446,28
0,330209,52,2,505,11
0,452189,41,2,511,39
0,658199,26,2,397,10
0,640716,61,2,630,34
0,303172,25,2,432,26
0,282427,26,2,756,19
0,498307,69,2,717,17
0,412028,61,2,676,40
0,738221,36,2,724,32
0,275612,23,2,663,21
0,197921,85,2,433,14
0,644232,22,2,456,29
0,501639,77,2,351,28
0,543025,33,2,292,15
0,86155,30,2,440,20
0,585901,29,2,316,37
0,183194,85,2,742,10
0,577107,86,2,301,10
0,649673,42,2,283,25
0,196451,19,2,240,35
0,265263,66,2,256,13
0,398186,38,2,468,33
0,131095,60,2,471,31
0,182508,81,2,231,36
0,161954,38,2,533,35
0,382986,61,2,232,28
0,617473,69,2,536,12
0,406789,78,2,529,12
0,254251,57,2,312,30
0,106461,60,2,235,40
0,592548,62,2,260,27
0,560833,48,2,493,20
0,625486,85,2,258,20
0,759165,75,2,327,10
0,742829,48,2,292,21
0,65642,48,2,348,14
0,169204,49,2,734,26
0,548679,42,2,213,36
0,488287,87,2,381,19
0,681050,77,2,455,21
0,293147,81,2,399,37
0,535619,76,2,501,22
0,218031,71,2,341,19
0,709446,49,2,794,26
0,571100,78,2,642,11
0,760896,74,2,341,15
0,734376,45,2,689,22
0,34048,51,2,633,37
0,740992,58,2,465,33
0,242297,84,2,226,40
0,116717,85,2,675,21
0,707029,30,2,524,11
0,365926,64,2,529,14
0,519775,70,2,455,11
0,307108,66,2,672,36
0,159587,27,2,587,28
0,340736,63,2,361,22
0,541805,18,2,462,27
0,720173,74,2,763,31
0,264143,55,2,790,18
0,570969,73,2,553,31
0,588536,73,2,761,37
0,327913,71,2,372,25
0,455021,20,2,341,24
0,605236,77,2,367,33
0,301650,51,2,749,31
0,443174,81,2,561,28
0,663672,31,2,267,10
0,291682,30,2,598,35
0,460002,42,2,707,11
0,323426,72,2,525,29
0,114350,72,2,309,20
0,615240,78,2,776,33
0,746004,90,2,483,31
0,282291,45,2,682,19
0,624954,36,2,408,29
0,564567,58,2,479,26
0,577164,67,2,251,33
0,44475,59,2,363,28
0,168929,41,2,327,34
0,61943,41,2,650,23
0,165035,85,2,513,28
0,182010,64,2,710,10
0,535517,37,2,622,22
0,99832,71,2,670,29
0,335871,80,2,403,21
0,427704,45,2,512,19
0,499383,51,2,756,36
0,44376,56,2,739,11
0,112551,36,2,241,38
0,253706,87,2,211,39
0,272474,29,2,471,28
0,320770,80,2,742,19
0,789456,87,2,299,16
0,487434,79,2,484,14
0,769102,86,2,526,37
0,493078,42,2,500,37
0,570661,38,2,799,38
0,67218,22,2,227,30
0,635834,84,2,563,32
0,203956,62,2,217,30
0,217687,26,2,442,18
0,293487,67,2,215,27
0,287609,58,2,221,20
0,144960,67,2,452,33
0,327772,32,2,253,38
0,222918,82,2,396,25
0,554188,68,2,283,25
0,132567,34,2,770,26
0,729254,52,2,379,24
0,574313,38,2,360,33
0,572458,40,2,643,18
0,441823,51,2,344,10
0,256550,40,2,705,33
0,326909,86,2,662,26
0,314691,68,2,580,32
0,122311,34,2,760,12
0,681200,31,2,481,29
0,320842,33,2,710,24
0,84449,52,2,262,15
0,536628,19,2,559,31
0,317033,74,2,635,30
0,209388,58,2,520,30
0,457449,52,2,611,37
0,686927,74,2,586,31
0,610474,25,2,654,32
0,440635,48,2,748,13
0,614368,86,2,660,13
0,533498,24,2,442,22
0,280383,20,2,622,25
0,611184,44,2,434,32
0,725432,33,2,299,25
0,290784,82,2,693,22
0,424325,20,2,388,23
0,623556,21,2,746,12
0,132806,37,2,421,33
0,799061,79,2,674,18
0,240100,77,2,365,31
0,630546,63,2,693,23
0,624590,73,2,285,36
0,627133,83,2,684,37
0,706340,63,2,566,31
0,431255,52,2,581,33
0,109790,29,2,635,40
0,214708,78,2,682,28
0,164418,19,2,757,39
0,662540,22,2,581,28
0,158679,38,2,214,17
0,605696,88,2,325,20
0,104878,24,2,635,29
0,303479,87,2,714,36
0,415107,28,2,247,33
0,169297,51,2,358,17
0,338879,25,2,454,34
0,746246,25,2,490,19
0,497828,30,2,623,39
0,150665,54,2,403,35
0,458548,51,2,681,35
0,216498,75,2,728,10
0,504464,26,2,336,19
0,734942,32,2,757,13
0,650985,62,2,211,38
0,161990,71,2,617,11
0,279441,35,2,590,35
0,672793,63,2,432,36
0,366186,32,2,546,22
0,779600,31,2,418,26
0,80854,75,2,671,26
0,182928,31,2,605,29
0,93853,48,2,232,38
0,596182,69,2,555,12
0,269894,41,2,421,15
0,355594,89,2,352,27
0,84678,68,2,739,34
0,417211,25,2,458,12
0,526964,33,2,756,39
0,162459,33,2,236,12
0,32453,85,2,782,23
0,68836,49,2,634,16
0,449188,25,2,260,25
0,145939,21,2,216,28
0,424012,90,2,255,17
0,735144,22,2,496,38
0,642536,46,2,390,10
0,536980,90,2,369,22
0,609985,78,2,711,25
0,616836,64,2,362,13
0,752795,23,2,572,20
0,397260,18,2,482,35
0,436706,72,2,608,32
0,554331,66,2,200,25
0,345920,54,2,767,37
0,740420,63,2,305,36
0,733876,65,2,715,22
0,702946,24,2,531,30
0,484194,78,2,301,37
0,75818,67,2,582,24
0,767431,41,2,485,19
0,198672,45,2,468,11
0,507822,60,2,450,11
0,540435,80,2,277,23
0,165726,57,2,376,36
0,423393,90,2,316,11
0,316875,23,2,725,32
0,43656,37,2,408,33
0,597712,46,2,782,15
0,137325,53,2,289,11
0,618536,73,2,537,23
0,355215,72,2,399,20
0,352559,81,2,358,18
0,347525,30,2,518,32
0,624787,62,2,660,40
0,416160,53,2,354,23
0,425232,26,2,505,39
0,120405,68,2,243,16
0,465058,30,2,672,25
0,409642,42,2,309,11
0,710049,57,2,763,13
0,587493,72,2,745,29
0,367190,28,2,392,12
0,591373,50,2,469,36
0,359466,34,2,649,37
0,685045,70,2,490,31
0,599346,82,2,653,23
0,321436,40,2,603,10
0,711659,24,2,746,38
0,752110,32,2,657,12
0,704199,28,2,367,34
0,32227,90,2,284,37
0,656230,45,2,239,37
0,677701,67,2,242,39
0,650197,47,2,295,29
0,563771,31,2,599,33
0,124579,78,2,385,39
0,420038,89,2,776,33
0,374890,23,2,636,24
0,490232,61,2,219,12
0,223284,33,2,646,23
0,638619,64,2,418,18
0,729271,86,2,572,19
0,675971,20,2,374,11
0,425123,53,2,289,37
0,336436,85,2,554,37
0,167682,74,2,758,34
0,688346,27,2,238,34
0,504816,85,2,414,14
0,191305,50,2,281,11
0,677140,38,2,799,29
0,211975,42,2,307,33
0,131042,18,2,790,40
0,699974,84,2,407,33
0,719315,25,2,567,25
0,517096,49,2,375,11
0,670060,28,2,646,13
0,577836,37,2,216,36
0,75264,64,2,665,19
0,233200,41,2,718,37
0,773596,51,2,637,27
0,55647,52,2,340,40
0,98772,32,2,744,33
0,629893,48,2,787,11
0,608793,60,2,448,29
0,775733,84,2,476,36
0,181515,66,2,492,27
0,322355,89,2,798,22
0,766995,46,2,282,12
0,307802,90,2,345,38
0,343165,31,2,339,14
0,468805,57,2,568,27
0,779347,32,2,229,37
0,467576,52,2,281,28
0,278701,50,2,368,29
0,413647,70,2,524,20
0,68265,42,2,586,28
0,404523,56,2,650,24
0,374112,21,2,530,32
0,143793,39,2,286,11
0,240362,81,2,559,40
0,111751,45,2,453,15
0,322996,51,2,328,38
0,403945,30,2,347,35
0,528981,83,2,758,32
0,124300,81,2,348,28
0,630466,54,2,369,39
0,114538,47,2,452,24
0,645281,31,2,689,28
0,454014,29,2,555,22
0,189692,26,2,279,33
0,566736,35,2,586,23
0,306735,78,2,316,21
0,406312,64,2,267,40
0,118723,29,2,244,24
0,443009,30,2,394,19
0,73057,26,2,637,24
0,571255,40,2,650,10
0,39577,34,2,316,18
0,293460,75,2,264,16
0,73477,45,2,302,20
0,574319,34,2,280,16
0,515941,77,2,405,10
0,749550,28,2,800,37
0,418218,48,2,376,27
0,51044,51,2,422,19
0,745480,24,2,280,29
0,728881,82,2,476,30
0,782742,82,2,465,21
0,445681,23,2,639,29
0,731097,45,2,658,39
0,235383,57,2,532,33
0,243575,75,2,240,27
0,270814,20,2,433,25
0,198698,34,2,683,39
0,419003,55,2,588,32
0,638580,21,2,800,34
0,105630,65,2,351,23
0,343923,64,2,775,24
0,741489,63,2,668,10
0,662214,81,2,680,37
0,750902,25,2,322,35
0,787383,34,2,342,39
0,458836,23,2,676,26
0,686169,22,2,756,26
0,735995,49,2,273,31
0,338012,78,2,373,35
0,172268,35,2,462,10
0,774152,79,2,799,40
0,324234,66,2,635,17
0,627294,21,2,680,23
0,595780,75,2,308,30
0,56575,39,2,517,40
0,584269,32,2,312,17
0,399752,53,2,492,34
0,728876,58,2,446,22
0,399230,27,2,749,30
0,210761,41,2,314,32
0,518297,20,2,704,38
0,78919,54,2,390,30
0,571453,47,2,433,12
0,769719,23,2,681,20
0,484569,26,2,798,37
0,412376,57,2,400,26
0,73703,28,2,312,13
0,509440,21,2,464,16
0,403830,33,2,232,25
0,247161,36,2,752,24
0,257885,56,2,488,19
0,378489,70,2,797,28
0,663637,79,2,731,12
0,297300,80,2,524,23
0,429080,32,2,560,37
0,89256,30,2,392,22
0,444663,34,2,501,30
0,641324,51,2,294,37
0,324097,66,2,369,25
0,351966,90,2,364,10
0,502935,43,2,363,17
0,561484,57,2,296,12
0,781317,38,2,337,12
0,150126,36,2,239,29
0,285100,35,2,397,34
0,379414,21,2,620,16
0,256999,86,2,582,16
0,799063,57,2,686,34
0,406393,20,2,648,20
0,468454,51,2,731,21
0,179218,78,2,358,16
0,569840,24,2,410,34
0,362207,36,2,519,16
0,631133,67,2,693,29
0,323454,43,2,529,39
0,571470,69,2,757,15
0,134051,25,2,726,10
0,60702,85,2,705,22
0,108787,82,2,422,34
0,91974,61,2,327,31
0,360178,85,2,420,21
0,537661,40,2,309,37
0,610779,38,2,308,10
0,560385,47,2,618,14
0,353387,61,2,541,27
0,421095,80,2,533,27
0,511409,22,2,677,38
0,186683,64,2,583,37
0,145545,82,2,353,30
0,337427,59,2,538,35
0,550003,48,2,233,21
0,551488,20,2,676,35
0,453345,61,2,653,12
0,294961,62,2,674,33
0,223009,40,2,496,34
0,546506,42,2,649,17
0,204616,66,2,751,19
0,497919,27,2,642,28
0,251431,26,2,422,27
0,265811,77,2,577,16
0,381436,34,2,798,29
0,755990,35,2,729,33
0,120539,53,2,277,27
0,592543,60,2,224,19
0,385415,46,2,265,20
0,442098,86,2,230,32
0,152667,49,2,565,35
0,378183,61,2,691,26
0,465673,89,2,200,39
0,721412,38,2,276,35
0,171951,39,2,412,10
0,758236,53,2,756,40
0,240729,44,2,734,13
0,679315,37,2,653,39
0,581737,36,2,419,14
0,337164,45,2,412,37
0,113390,44,2,211,18
0,420142,72,2,258,27
0,612910,25,2,389,39
0,272736,48,2,226,23
0,141687,19,2,429,32
0,646690,75,2,593,27
0,746358,53,2,561,25
0,418445,78,2,608,26
0,769533,79,2,431,33
0,330527,56,2,360,10
0,514003,66,2,241,33
0,797342,38,2,703,15
0,653725,18,2,327,30
0,134196,48,2,468,21
0,793322,77,2,730,24
0,783417,73,2,594,18
0,516975,59,2,642,35
0,131429,77,2,746,31
0,643168,37,2,614,39
0,791294,88,2,775,34
0,55521,37,2,465,29
0,587953,64,2,379,31
0,199942,42,2,778,12
0,740279,78,2,750,29
0,377802,52,2,377,38
0,194038,68,2,464,13
0,405627,53,2,390,18
0,318891,28,2,510,20
0,526714,38,2,433,24
0,351155,46,2,466,31
0,87248,36,2,457,22
0,291755,76,2,692,28
0,657244,53,2,221,38
0,268376,28,2,355,35
0,284246,18,2,257,25
0,680888,67,2,268,15
0,225298,52,2,594,32
0,377870,25,2,508,25
0,31616,37,2,271,26
0,51029,64,2,684,11
0,403906,77,2,459,12
0,535039,20,2,417,18
0,625161,48,2,205,12
0,546635,53,2,441,34
0,229905,18,2,752,18
0,792265,59,2,415,21
0,755420,75,2,320,26
0,178248,56,2,720,12
0,207943,87,2,433,22
0,718253,54,2,690,33
0,287369,86,2,789,29
0,255245,63,2,607,23
0,262887,33,2,201,22
0,134464,53,2,535,11
0,224060,68,2,321,29
0,423369,70,2,767,19
0,442615,18,2,797,26
0,332419,19,2,419,37
0,133764,75,2,242,39
0,348404,37,2,686,16
0,574854,89,2,433,24
0,657999,75,2,759,32
0,73055,37,2,574,12
0,751250,64,2,666,11
0,49560,77,2,458,38
0,413243,79,2,245,11
0,459835,76,2,227,27
0,292525,19,2,511,33
0,550889,55,2,720,29
0,267655,69,2,595,28
0,530082,64,2,677,28
0,385066,85,2,247,27
0,546709,75,2,563,21
0,641912,26,2,368,36
0,107976,83,2,341,29
0,69996,69,2,284,28
0,35929,77,2,313,14
0,460677,89,2,336,11
0,265435,86,2,480,10
0,627778,20,2,388,13
0,508015,45,2,521,33
0,45815,20,2,721,14
0,269204,49,2,447,37
0,397528,40,2,678,38
0,661340,42,2,789,16
0,100182,45,2,584,29
0,340525,47,2,736,20
0,731069,26,2,500,16
0,64298,88,2,319,36
0,728998,19,2,673,31
0,564160,61,2,735,23
0,564288,71,2,486,11
0,615415,63,2,472,39
0,371035,29,2,213,33
0,435167,55,2,265,35
0,305137,48,2,272,24
0,386222,39,2,507,19
0,357169,36,2,315,22
0,337056,23,2,208,22
0,265920,77,2,427,10
0,284896,57,2,791,33
0,666375,77,2,492,39
0,338410,69,2,415,17
0,175790,31,2,325,30
0,439976,19,2,606,22
0,344920,20,2,499,14
0,764724,32,2,290,22
0,675694,79,2,317,10
0,194402,71,2,332,23
0,461840,28,2,458,19
0,49282,85,2,534,24
0,412302,75,2,716,23
0,318881,29,2,384,39
0,345047,25,2,760,29
0,224358,79,2,212,38
0,32498,83,2,604,33
0,208929,85,2,571,25
0,661788,18,2,470,26
0,631300,69,2,796,24
0,357328,40,2,603,22
0,789224,47,2,790,36
0,492578,32,2,537,37
0,317063,49,2,270,16
0,68122,85,2,419,28
0,696792,19,2,364,25
0,118368,22,2,255,20
0,271111,49,2,697,38
0,509594,37,2,347,22
0,369709,79,2,666,12
0,193210,80,2,258,20
0,607714,21,2,248,15
0,82904,61,2,207,30
0,545779,29,2,266,37
0,447588,54,2,394,34
0,186933,45,2,732,21
0,475861,84,2,620,26
0,698006,79,2,654,12
0,787727,79,2,304,21
0,325638,49,2,602,29
0,666376,81,2,411,34
0,718370,64,2,560,34
0,268061,42,2,585,37
0,207130,79,2,356,11
0,774651,46,2,641,17
0,465048,47,2,692,10
0,469624,73,2,410,28
0,361222,21,2,563,32
0,186222,75,2,476,15
0,642372,78,2,576,34
0,236998,38,2,684,24
0,706378,82,2,671,14
0,272964,83,2,796,20
0,648001,56,2,422,25
0,718686,50,2,363,25
0,750972,19,2,648,38
0,580962,53,2,499,31
0,65572,52,2,615,32
0,748929,58,2,627,33
0,41932,27,2,636,27
0,785525,21,2,554,10
0,358947,45,2,278,35
0,71993,44,2,672,30
0,658261,56,2,753,30
0,610116,42,2,659,27
0,458557,20,2,485,13
0,253211,67,2,684,36
0,214111,74,2,218,17
0,262316,71,2,772,24
0,757944,38,2,468,21
0,636751,68,2,560,35
0,433064,54,2,329,14
0,68895,82,2,666,17
0,394772,22,2,521,33
0,506696,73,2,682,23
0,488894,65,2,667,10
0,614485,55,2,732,19
0,196807,59,2,635,12
0,411269,51,2,591,12
0,660472,26,2,535,18
0,649785,87,2,770,11
0,83398,85,2,210,27
0,752641,66,2,289,36
0,268439,88,2,258,40
0,554321,39,2,304,35
0,393619,19,2,693,26
0,450949,61,2,335,14
0,378399,43,2,622,25
0,113947,58,2,501,40
0,292513,44,2,520,35
0,602620,59,2,319,15
0,218418,52,2,215,13
0,577722,21,2,297,38
0,684923,45,2,594,39
0,759511,72,2,365,15
0,198596,78,2,690,30
0,374702,24,2,591,16
0,108651,61,2,647,23
0,573698,59,2,475,17
0,393208,49,2,296,14
0,406462,67,2,742,28
0,496705,30,2,541,10
0,589684,28,2,292,14
0,697783,47,2,708,23
0,323152,37,2,722,14
0,423269,18,2,740,37
0,127205,76,2,217,33
0,764980,68,2,448,30
0,489645,69,2,516,12
0,143439,58,2,480,22
0,235568,72,2,496,29
0,304309,20,2,469,13
0,723380,44,2,486,22
0,142320,50,2,741,14
0,177784,30,2,464,18
0,522815,57,2,213,21
0,589739,26,2,544,13
0,705076,19,2,733,10
0,797476,53,2,789,27
0,472874,33,2,404,13
0,577894,45,2,419,19
0,389876,67,2,420,10
0,331202,42,2,618,29
0,680618,88,2,684,30
0,89555,49,2,665,40
0,697767,71,2,622,33
0,466625,65,2,447,15
0,432394,75,2,257,14
0,43653,75,2,447,26
0,529272,83,2,526,26
0,372164,51,2,611,30
0,164220,79,2,278,10
0,284726,38,2,486,16
0,360844,81,2,722,39
0,670627,82,2,544,24
0,624522,90,2,434,34
0,279841,36,2,245,27
0,568019,86,2,693,39
0,280148,55,2,579,40
0,136357,51,2,466,19
0,662040,87,2,457,31
0,775480,73,2,263,39
0,590280,19,2,399,25
0,250482,73,2,598,40
0,171704,58,2,445,25
0,355892,23,2,460,29
0,175998,60,2,423,40
0,153849,20,2,337,18
0,44844,30,2,577,25
0,116222,86,2,298,26
0,275965,35,2,677,26
0,168794,76,2,389,29
0,100752,71,2,411,32
0,312552,40,2,450,40
0,180454,48,2,712,29
0,212982,38,2,280,23
0,274735,80,2,352,27
0,783278,41,2,699,23
0,728721,83,2,681,24
0,727121,46,2,378,33
0,189510,56,2,603,26
0,651035,23,2,551,22
0,478148,32,2,358,34
0,680114,25,2,613,37
0,328347,46,2,715,19
0,690757,23,2,231,15
0,468256,43,2,545,26
0,353469,48,2,407,38
0,248788,41,2,708,16
0,271101,33,2,281,17
0,114343,24,2,381,34
0,685745,20,2,475,12
0,587698,33,2,252,18
0,281986,51,2,208,28
0,45752,53,2,590,17
0,231917,24,2,752,35
0,90226,84,2,532,22
0,278973,55,2,622,33
0,550303,19,2,238,31
0,478233,58,2,516,19
0,295215,66,2,764,33
0,170593,82,2,200,25
0,748307,38,2,379,26
0,374733,33,2,491,40
0,691335,55,2,266,36
0,201669,73,2,618,20
0,363096,30,2,301,39
0,523384,69,2,648,12
0,334915,76,2,252,25
0,358436,81,2,417,37
0,479925,74,2,249,10
0,520548,84,2,764,17
0,531080,31,2,634,31
0,671568,74,2,478,21
0,295589,40,2,681,30
0,563948,76,2,286,21
0,114827,86,2,269,12
0,320500,56,2,359,14
0,111662,54,2,278,30
0,748597,58,2,505,11
0,639223,19,2,541,19
0,207157,38,2,660,19
0,120180,77,2,279,30
0,671552,42,2,494,33
0,108579,85,2,692,26
0,486528,89,2,715,13
0,119238,54,2,310,38
0,313150,20,2,465,38
0,629119,36,2,679,34
0,648172,73,2,323,22
0,388034,87,2,307,40
0,361363,34,2,640,16
0,771469,68,2,413,39
0,622778,75,2,249,38
0,341647,86,2,423,31
0,421504,71,2,484,13
0,283388,62,2,543,12
0,168823,69,2,698,37
0,546492,29,2,384,22
0,185426,70,2,357,39
0,97713,33,2,370,35
0,443463,67,2,249,11
0,144141,21,2,330,11
0,528846,67,2,546,16
0,700474,70,2,614,17
0,538666,58,2,413,35
0,411611,38,2,528,16
0,372301,90,2,403,33
0,234096,40,2,504,18
0,356051,64,2,439,19
0,320908,62,2,580,34
0,458674,50,2,693,33
0,494468,48,2,384,12
0,380705,34,2,230,31
0,291896,83,2,490,40
0,750126,67,2,391,24
0,299663,25,2,579,18
0,729462,83,2,573,22
0,794593,90,2,639,32
0,734652,20,2,595,36
0,66056,53,2,351,25
0,567287,56,2,259,40
0,646180,42,2,688,14
0,467222,36,2,546,14
0,685794,80,2,242,35
0,230266,88,2,380,27
0,125046,83,2,722,31
0,202495,56,2,581,12
0,703185,77,2,500,35
0,102939,66,2,279,11
0,560318,47,2,407,13
0,113813,71,2,646,14
0,350019,55,2,619,24
0,81914,47,2,341,40
0,73215,89,2,241,23
0,191123,57,2,626,17
0,569607,24,2,374,21
0,372989,41,2,529,16
0,324068,20,2,543,25
0,636229,86,2,249,27
0,656165,72,2,485,18
0,70643,82,2,755,33
0,287226,27,2,285,27
0,107054,79,2,554,37
0,449507,55,2,298,11
0,305683,48,2,716,13
0,268807,47,2,288,40
0,688670,63,2,270,12
0,488140,62,2,600,39
0,791038,34,2,281,14
0,648275,55,2,346,30
0,235911,55,2,588,28
0,175303,37,2,285,38
0,575816,42,2,756,26
0,791288,48,2,255,26
0,375376,22,2,675,20
0,36772,77,2,735,13
0,247754,83,2,390,27
0,115131,62,2,236,38
0,564393,49,2,327,15
0,440364,80,2,726,25
0,76466,43,2,316,37
0,320119,60,2,297,39
0,397489,32,2,525,35
0,231691,50,2,483,30
0,651126,77,2,666,20
0,682264,66,2,249,32
0,716921,30,2,775,27
0,740242,41,2,281,39
0,232538,43,2,560,11
0,340952,53,2,562,20
0,471198,57,2,550,34
0,682306,37,2,642,30
0,318092,73,2,759,32
0,115801,75,2,540,26
0,66879,73,2,277,25
0,418815,19,2,579,33
0,751592,89,2,486,20
0,41617,79,2,759,26
0,177370,54,2,329,27
0,487857,29,2,683,28
0,312118,38,2,642,12
0,694056,19,2,689,16
0,333694,42,2,740,40
0,87675,30,2,506,29
0,681154,73,2,474,40
0,289272,70,2,604,27
0,34186,20,2,409,17
0,420484,20,2,678,34
0,640280,71,2,677,25
0,251988,55,2,616,14
0,768386,28,2,782,20
0,523548,57,2,771,40
0,208839,39,2,302,11
0,345516,40,2,513,35
0,541884,56,2,704,32
0,489788,70,2,404,28
0,677839,38,2,748,16
0,109388,79,2,307,13
0,466468,45,2,394,11
0,769837,40,2,774,40
0,606235,34,2,648,24
0,297381,28,2,727,30
0,339429,27,2,774,38
0,48733,86,2,304,15
0,791850,20,2,403,34
0,584939,88,2,330,37
0,474893,23,2,756,22
0,523148,73,2,310,21
0,169523,45,2,422,35
0,60046,29,2,382,38
0,597840,75,2,436,38
0,452609,71,2,779,28
0,543275,49,2,664,39
0,634214,28,2,273,25
0,714142,77,2,395,21
0,78624,81,2,739,11
0,746213,55,2,618,38
0,152091,84,2,653,30
0,31406,79,2,635,17
0,163049,44,2,346,22
0,687114,87,2,613,26
0,36069,84,2,247,25
0,135692,62,2,204,14
0,245022,56,2,321,12
0,796405,65,2,281,40
0,211663,60,2,346,10
0,590834,54,2,702,26
0,116872,84,2,480,12
0,778563,40,2,398,22
0,315027,21,2,382,26
0,360823,54,2,333,32
0,475094,61,2,253,21
0,263846,73,2,215,10
0,207641,38,2,406,28
0,407404,45,2,434,24
0,365016,53,2,289,28
0,634810,47,2,434,16
0,206735,60,2,390,18
0,188234,63,2,440,34
0,754303,29,2,418,36
0,389283,63,2,441,12
0,521880,53,2,442,37
0,621558,67,2,412,38
0,312238,84,2,559,30
0,266682,36,2,455,15
0,655190,45,2,675,14
0,363504,67,2,712,26
0,253269,71,2,425,38
0,250571,50,2,680,37
0,204562,53,2,671,13
0,796383,50,2,346,37
0,529972,75,2,610,36
0,637704,26,2,236,14
0,243436,83,2,230,31
0,530739,86,2,781,26
0,737064,77,2,209,26
0,365762,56,2,682,18
0,470379,65,2,499,16
0,736636,68,2,785,33
0,451649,34,2,478,26
0,38583,78,2,478,34
0,302428,75,2,780,20
0,613307,38,2,512,26
0,534632,47,2,375,20
0,418275,50,2,281,34
0,237740,62,2,574,32
0,221349,88,2,541,30
0,758361,68,2,600,28
0,439219,32,2,798,10
0,395144,24,2,519,15
0,463203,50,2,734,24
0,183754,77,2,410,36
0,194292,18,2,690,13
0,687946,71,2,789,20
0,413974,33,2,254,34
0,239069,53,2,282,22
0,169760,39,2,763,25
0,615692,38,2,300,11
0,657081,55,2,625,19
0,394028,85,2,458,32
0,82713,42,2,452,16
0,54872,43,2,490,24
0,733580,87,2,485,15
0,376857,74,2,228,13
0,191098,49,2,499,17
0,337781,25,2,439,39
0,629923,78,2,471,11
0,631442,55,2,284,34
0,53036,40,2,212,36
0,595537,28,2,498,23
0,481630,85,2,579,21
0,519772,79,2,530,20
0,396912,23,2,263,38
0,572570,71,2,298,27
0,711606,87,2,779,15
0,792617,28,2,206,17
0,423467,62,2,363,14
0,300644,25,2,336,24
0,402208,39,2,306,25
0,685811,75,2,206,15
0,632054,81,2,476,25
0,389483,87,2,351,22
0,706408,69,2,783,37
0,649457,62,2,224,23
0,748548,50,2,499,12
0,433502,28,2,433,33
0,686827,31,2,667,12
0,361008,82,2,495,13
0,703812,53,2,484,25
0,486424,83,2,428,17
0,580881,44,2,210,13
0,275369,78,2,244,38
0,371400,45,2,471,29
0,541775,41,2,406,30
0,226289,48,2,315,37
0,670535,36,2,430,26
0,67533,78,2,767,31
0,57161,27,2,792,37
0,111060,50,2,673,27
0,309432,24,2,537,19
0,69008,65,2,749,34
0,522306,22,2,343,40
0,689770,50,2,657,13
0,261670,69,2,663,26
0,690341,60,2,624,34
0,503439,30,2,628,18
0,156668,48,2,683,18
0,150255,26,2,793,36
0,546985,52,2,310,13
0,313824,29,2,509,28
0,324953,79,2,787,25
0,610859,88,2,281,13
0,441537,85,2,582,37
0,564217,19,2,499,18
0,322116,56,2,624,13
0,410822,82,2,319,25
0,411836,41,2,436,15
0,565777,63,2,340,39
0,766314,38,2,551,35
0,416508,53,2,216,25
0,677815,38,2,476,29
0,668312,74,2,280,12
